,bandgap,theory_data,expt_data,reduced_formula,composition,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,prediction,pred_dist_to_ideal,cost_ratio
1712,0.0,1,0,Na2In5Au6,Na2 In5 Au6,11.0,79.0,68.0,57.0,20.30769230769231,79.0,2.0,75.0,73.0,59.615384615384606,17.727810650887577,66.0,22.98976928,196.966569,173.97679972,138.60530404307696,53.87193688331361,196.966569,370.87,1337.33,966.46,839.5746153846153,459.4665088757396,1337.33,1.0,13.0,12.0,10.23076923076923,2.8402366863905333,11.0,3.0,6.0,3.0,5.153846153846153,0.7810650887573964,6.0,136.0,166.0,30.0,142.9230769230769,7.100591715976338,136.0,0.93,2.54,1.61,2.0,0.4984615384615384,2.54,1.0,2.0,1.0,1.3846153846153846,0.4733727810650887,1.0,0.0,1.0,1.0,0.38461538461538464,0.4733727810650888,0.0,0.0,10.0,10.0,8.461538461538463,2.603550295857988,10.0,0.0,14.0,14.0,6.461538461538463,6.958579881656804,14.0,1.0,25.0,24.0,16.692307692307693,7.668639053254437,25.0,0.0,1.0,1.0,0.6153846153846154,0.4733727810650887,1.0,0.0,5.0,5.0,1.9230769230769231,2.3668639053254434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,2.5384615384615383,1.893491124260355,1.0,16.7,29.2433333333,12.5433333333,21.53743589743077,4.465325443782249,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,229.0,90.0,192.5384615384616,41.18343195266272,225.0,,,1
1713,2.6,0,1,Ta4Cu2O11,Ta4 Cu2 O11,8.0,73.0,65.0,25.764705882352942,22.989619377162644,8.0,48.0,87.0,39.0,75.11764705882355,15.377162629757786,87.0,15.9994,180.94788,164.94848000000005,60.40452470588235,57.4654555017301,15.9994,54.8,3290.0,3235.2,969.3141176470588,1183.488858131488,54.8,5.0,16.0,11.0,12.823529411764708,4.110726643598616,16.0,2.0,6.0,4.0,3.1764705882352944,1.5224913494809689,2.0,66.0,170.0,104.0,98.23529411764706,41.71626297577855,66.0,1.5,3.44,1.94,2.8023529411764705,0.825190311418685,3.44,1.0,2.0,1.0,1.8823529411764703,0.2076124567474049,2.0,0.0,4.0,4.0,2.588235294117647,1.8269896193771624,4.0,0.0,10.0,10.0,1.8823529411764703,2.4359861591695497,0.0,0.0,14.0,14.0,3.294117647058824,5.038062283737025,0.0,6.0,19.0,13.0,9.647058823529411,4.719723183391004,6.0,0.0,1.0,1.0,0.1176470588235294,0.2076124567474049,0.0,0.0,2.0,2.0,1.2941176470588236,0.9134948096885812,2.0,0.0,7.0,7.0,1.6470588235294117,2.5190311418685125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,3.0588235294117645,1.8546712802768168,2.0,9.105,18.12,9.015,11.457352941176472,3.1353633217993075,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,88.11764705882355,98.50519031141869,12.0,,,10
1714,1.1893999999999996,1,0,ZnGeP2,Zn1 Ge1 P2,15.0,32.0,17.0,23.0,8.0,15.0,69.0,83.0,14.0,78.5,4.75,83.0,30.973762,72.64,41.666238,49.99188099999999,19.018119,30.973762,317.3,1211.4,894.1000000000001,634.67,317.37,317.3,12.0,15.0,3.0,14.0,1.0,15.0,3.0,4.0,1.0,3.5,0.5,3.0,107.0,122.0,15.0,114.0,7.0,107.0,1.65,2.19,0.54,2.01,0.18000000000000005,2.19,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,1.0,3.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,9.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.5,1.25,3.0,13.96,23.005,9.044999999999998,20.5263690476,3.2831845238,22.5702380952,0.0,1.625,1.625,0.90825,0.71675,1.625,0.0,0.0,0.0,0.0,0.0,0.0,2.0,225.0,223.0,105.75,103.75,2.0,,,1
1715,2.99,0,1,Zn(InS2)2,Zn1 In2 S4,16.0,49.0,33.0,27.42857142857143,13.06122448979592,16.0,69.0,88.0,19.0,81.57142857142857,7.346938775510204,88.0,32.065,114.818,82.75299999999999,60.468,32.46057142857143,32.065,388.36,692.68,304.31999999999994,443.66,71.14857142857139,388.36,12.0,16.0,4.0,14.571428571428573,1.6326530612244898,16.0,3.0,5.0,2.0,3.7142857142857135,0.8163265306122449,3.0,105.0,142.0,37.0,118.0,14.857142857142858,105.0,1.65,2.58,0.9300000000000002,2.2185714285714293,0.4130612244897959,2.58,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.5714285714285716,1.6326530612244898,4.0,0.0,10.0,10.0,4.285714285714286,4.8979591836734695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,7.0,8.857142857142858,3.26530612244898,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408163,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.5714285714285716,1.3877551020408163,2.0,13.96,25.786875,11.826874999999998,23.66107142857143,2.7717346938775504,25.786875,0.0,2.202,2.202,1.2582857142857142,1.0785306122448979,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,194.0,124.0,107.42857142857143,42.775510204081634,70.0,,,10
1716,0.0,1,0,RbSbO3,Rb1 Sb1 O3,8.0,51.0,43.0,22.4,17.28,8.0,4.0,87.0,83.0,70.0,26.4,87.0,15.9994,121.76,105.7606,51.0452,42.054959999999994,15.9994,54.8,903.78,848.98,276.128,265.5936,54.8,1.0,16.0,15.0,12.8,4.72,16.0,2.0,5.0,3.0,3.2,1.44,2.0,66.0,220.0,154.0,111.4,54.48,66.0,0.82,3.44,2.62,2.638,0.9624,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,3.0,1.2,4.0,0.0,10.0,10.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,14.0,6.8,3.28,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,3.0,3.0,1.8,0.72,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,2.0,0.4,2.0,9.105,90.7225,81.61749999999998,29.9195,24.9774,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,86.2,89.04,12.0,,,1
1717,0.0,0,1,LuGe2,Lu1 Ge2,32.0,71.0,39.0,45.0,17.333333333333332,32.0,41.0,79.0,38.0,66.33333333333333,16.88888888888889,79.0,72.64,174.9668,102.3268,106.74893333333334,45.47857777777779,72.64,1211.4,1936.0,724.5999999999997,1452.9333333333334,322.04444444444437,1211.4,3.0,14.0,11.0,10.333333333333334,4.888888888888888,14.0,4.0,6.0,2.0,4.666666666666667,0.8888888888888891,4.0,120.0,187.0,67.0,142.33333333333334,29.777777777777786,120.0,1.27,2.01,0.7399999999999998,1.7633333333333332,0.32888888888888884,2.01,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,1.3333333333333333,0.8888888888888891,2.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,14.0,14.0,4.666666666666667,6.222222222222222,0.0,14.0,17.0,3.0,15.0,1.3333333333333333,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,9.0,9.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.666666666666668,2.2222222222222223,4.0,23.005,28.865,5.859999999999999,24.95833333333333,2.6044444444444443,23.005,0.0,0.383,0.383,0.25533333333333336,0.1702222222222222,0.383,0.0,0.0022471,0.0022471,0.0007490333333333332,0.0009987111111111114,0.0,194.0,225.0,31.0,214.66666666666663,13.777777777777779,225.0,,,10
1718,0.0,0,1,LuUO3,Lu1 U1 O3,8.0,92.0,84.0,37.4,35.27999999999999,8.0,20.0,87.0,67.0,64.4,27.12,87.0,15.9994,238.02891,222.02951,92.198782,91.4392584,15.9994,54.8,1936.0,1881.2,701.6800000000003,776.2560000000003,54.8,3.0,16.0,13.0,10.8,6.24,16.0,2.0,7.0,5.0,3.8,2.16,2.0,66.0,196.0,130.0,116.2,60.24000000000001,66.0,1.27,3.44,2.17,2.5940000000000003,1.0152,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,1.0,1.0,0.4,0.4800000000000001,0.0,0.0,14.0,14.0,3.4,4.24,0.0,6.0,17.0,11.0,8.2,3.52,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,9.0,9.0,3.6,4.32,0.0,0.0,11.0,11.0,2.2,3.5200000000000005,0.0,2.0,20.0,18.0,7.0,6.0,2.0,9.105,28.865,19.76,15.241,7.363199999999999,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022471,0.0022471,0.00044942,0.0007190720000000001,0.0,12.0,194.0,182.0,58.6,55.92,12.0,,,10
1719,0.4356,1,0,Bi2Se3,Bi2 Se3,34.0,83.0,49.0,53.6,23.52,34.0,86.0,89.0,3.0,87.8,1.4400000000000006,89.0,78.96,208.9804,130.0204,130.96815999999998,62.409792,78.96,494.0,544.4,50.399999999999984,514.1600000000002,24.19200000000001,494.0,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,4.0,6.0,2.0,4.8,0.96,4.0,120.0,148.0,28.0,131.2,13.439999999999998,120.0,2.02,2.55,0.5299999999999998,2.338,0.25439999999999985,2.55,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,5.6,6.719999999999999,0.0,16.0,29.0,13.0,21.2,6.24,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,25.92,32.95,7.030000000000001,28.73200000000001,3.3744000000000014,25.92,0.0,0.799,0.799,0.4794000000000001,0.38352,0.799,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,2.0,13.2,0.9600000000000002,14.0,,,1
1720,1.1,0,1,YbS,Yb1 S1,16.0,70.0,54.0,43.0,27.0,16.0,39.0,88.0,49.0,63.5,24.5,39.0,32.065,173.054,140.989,102.5595,70.4945,32.065,388.36,1092.0,703.64,740.1800000000003,351.82,388.36,3.0,16.0,13.0,9.5,6.5,3.0,3.0,6.0,3.0,4.5,1.5,3.0,105.0,187.0,82.0,146.0,41.0,105.0,1.26,2.58,1.32,1.92,0.66,1.26,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,7.0,7.0,0.0,6.0,16.0,10.0,11.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,25.786875,34.12,8.333124999999999,29.9534375,4.1665625,25.786875,0.0,2.202,2.202,1.101,1.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,225.0,155.0,147.5,77.5,70.0,,,10
1721,0.0,1,0,Tm2ZnAg,Tm2 Zn1 Ag1,30.0,69.0,39.0,53.75,15.25,69.0,37.0,69.0,32.0,52.0,15.0,37.0,65.38,168.93421,103.55421,127.779155,41.155055,168.93421,692.68,1818.0,1125.3200000000004,1390.9025,427.0975,1818.0,3.0,12.0,9.0,7.25,4.25,3.0,4.0,6.0,2.0,5.25,0.75,6.0,122.0,190.0,68.0,161.75,28.25,190.0,1.25,1.93,0.6799999999999999,1.52,0.27,1.25,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,5.0,5.0,0.0,0.0,13.0,13.0,6.5,6.5,13.0,11.0,15.0,4.0,13.25,1.75,15.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.75,0.375,1.0,13.96,29.78,15.82,22.4625,7.317500000000001,29.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,201.75,11.625,194.0,,,1
1722,0.0,0,1,SmMg3,Sm1 Mg3,12.0,62.0,50.0,24.5,18.75,12.0,23.0,68.0,45.0,56.75,16.875,68.0,24.305,150.36,126.055,55.81875,47.27062500000001,24.305,923.0,1345.0,422.0,1028.5,158.25,923.0,2.0,3.0,1.0,2.25,0.375,2.0,3.0,6.0,3.0,3.75,1.125,3.0,141.0,198.0,57.0,155.25,21.375,141.0,1.17,1.31,0.14000000000000012,1.275,0.0525000000000001,1.31,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.5,2.25,0.0,2.0,8.0,6.0,3.5,2.25,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,0.0,8.0,8.0,2.0,3.0,0.0,22.89,33.23,10.339999999999996,25.475,3.8775,22.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.0,194.0,28.0,187.0,10.5,194.0,,,10
1723,0.0,0,1,Tm(NiGe)2,Tm1 Ni2 Ge2,28.0,69.0,41.0,37.8,12.48,28.0,37.0,79.0,42.0,63.4,12.48,61.0,58.6934,168.93421,110.24081000000001,86.320202,33.0456032,58.6934,1211.4,1818.0,606.5999999999998,1539.36,262.36799999999994,1211.4,3.0,14.0,11.0,10.2,3.04,10.0,4.0,6.0,2.0,4.4,0.6400000000000002,4.0,120.0,190.0,70.0,135.6,21.76,120.0,1.25,2.01,0.7599999999999998,1.818,0.22719999999999985,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,10.0,10.0,7.2,2.88,8.0,0.0,13.0,13.0,2.6,4.16,0.0,10.0,15.0,5.0,12.6,2.08,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.6,1.9200000000000004,0.0,0.0,2.0,2.0,0.8,0.9600000000000002,0.0,0.0,1.0,1.0,0.2,0.32,0.0,1.0,4.0,3.0,2.6,1.12,2.0,10.32,29.78,19.46,19.286,7.1728,10.32,0.0,0.383,0.383,0.1532,0.18384,0.0,0.0,0.5953946999999999,0.5953946999999999,0.23815788,0.285789456,0.0,194.0,225.0,31.0,218.8,9.919999999999991,225.0,,,10
1724,1.63,0,1,Sb2S3,Sb2 S3,16.0,51.0,35.0,30.0,16.8,16.0,85.0,88.0,3.0,86.8,1.4400000000000006,88.0,32.065,121.76,89.69500000000002,67.94300000000001,43.0536,32.065,388.36,903.78,515.42,594.528,247.4016,388.36,15.0,16.0,1.0,15.6,0.4800000000000001,16.0,3.0,5.0,2.0,3.8,0.96,3.0,105.0,139.0,34.0,118.6,16.32,105.0,2.05,2.58,0.5300000000000002,2.3680000000000003,0.2544000000000001,2.58,2.0,2.0,0.0,2.0,0.0,2.0,3.0,4.0,1.0,3.6,0.48,4.0,0.0,10.0,10.0,4.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,9.0,9.6,4.32,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,2.4,0.48,2.0,25.786875,31.56,5.773125,28.096125,2.771100000000001,25.786875,0.0,2.202,2.202,1.3212,1.0569600000000001,2.202,0.0,0.0,0.0,0.0,0.0,0.0,70.0,166.0,96.0,108.4,46.08,70.0,,,10
1725,0.71,0,1,TlSe,Tl1 Se1,34.0,81.0,47.0,57.5,23.5,34.0,76.0,89.0,13.0,82.5,6.5,76.0,78.96,204.3833,125.4233,141.67165,62.71165,78.96,494.0,577.0,83.0,535.5,41.5,494.0,13.0,16.0,3.0,14.5,1.5,13.0,4.0,6.0,2.0,5.0,1.0,4.0,120.0,145.0,25.0,132.5,12.5,120.0,1.62,2.55,0.9299999999999996,2.085,0.4649999999999999,1.62,2.0,2.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,2.5,1.5,1.0,10.0,10.0,0.0,10.0,0.0,10.0,0.0,14.0,14.0,7.0,7.0,0.0,16.0,27.0,11.0,21.5,5.5,16.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.5,1.5,2.0,25.92,26.91,0.9899999999999984,26.415,0.4949999999999992,25.92,0.0,0.799,0.799,0.3995,0.3995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,194.0,180.0,104.0,90.0,14.0,,,10
1726,0.0,1,0,Ca2NiIrO6,Ca2 Ni1 Ir1 O6,8.0,77.0,69.0,19.3,13.560000000000002,8.0,7.0,87.0,80.0,65.7,25.56,87.0,15.9994,192.217,176.2176,42.70628000000001,33.099568,15.9994,54.8,2739.0,2684.2,702.58,777.336,54.8,2.0,16.0,14.0,11.9,4.92,16.0,2.0,6.0,4.0,3.0,1.2,2.0,66.0,176.0,110.0,101.3,42.36,66.0,1.0,3.44,2.44,2.675,0.9179999999999999,3.44,2.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,4.0,2.4,1.9200000000000004,4.0,0.0,8.0,8.0,1.5,2.4,0.0,0.0,14.0,14.0,1.4,2.52,0.0,2.0,23.0,21.0,7.3,3.68,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.2,0.9600000000000002,2.0,0.0,3.0,3.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.7,0.68,2.0,9.105,37.77,28.66500000000001,15.470000000000002,8.920000000000002,9.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953946999999999,0.5953946999999999,0.05953947,0.107171046,0.0,12.0,225.0,213.0,97.2,102.24,12.0,,,1
1727,0.0,0,1,TiBr2,Ti1 Br2,22.0,35.0,13.0,30.66666666666667,5.777777777777778,35.0,43.0,95.0,52.0,77.66666666666667,23.11111111111111,95.0,47.867,79.904,32.037,69.225,14.238666666666667,79.904,265.8,1941.0,1675.2,824.1999999999997,744.5333333333333,265.8,4.0,17.0,13.0,12.666666666666664,5.777777777777778,17.0,4.0,4.0,0.0,4.0,0.0,4.0,120.0,160.0,40.0,133.33333333333334,17.777777777777782,120.0,1.54,2.96,1.42,2.486666666666667,0.6311111111111111,2.96,2.0,2.0,0.0,2.0,0.0,2.0,0.0,5.0,5.0,3.333333333333333,2.222222222222222,5.0,2.0,10.0,8.0,7.333333333333332,3.555555555555556,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,17.0,13.0,12.666666666666664,5.777777777777778,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,8.0,8.0,2.6666666666666665,3.555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,3.333333333333333,3.1111111111111107,1.0,16.69,29.48,12.79,25.21666666666667,5.684444444444442,29.48,0.0,1.457,1.457,0.9713333333333334,0.6475555555555556,1.457,0.0,2.25333333333e-05,2.25333333333e-05,7.5111111111e-06,1.00148148148e-05,0.0,64.0,194.0,130.0,107.33333333333331,57.77777777777778,64.0,,,10
1728,0.0,0,1,Ca11Bi10,Ca11 Bi10,20.0,83.0,63.0,50.0,31.42857142857143,20.0,7.0,86.0,79.0,44.61904761904761,39.410430839002274,7.0,40.078,208.9804,168.9024,120.5077142857143,84.25970068027212,40.078,544.4,1115.0,570.6,843.2857142857142,284.6530612244898,1115.0,2.0,15.0,13.0,8.19047619047619,6.485260770975058,2.0,4.0,6.0,2.0,4.9523809523809526,0.9977324263038548,4.0,148.0,176.0,28.0,162.66666666666666,13.96825396825397,176.0,1.0,2.02,1.02,1.4857142857142858,0.508843537414966,1.0,2.0,2.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.4285714285714286,1.4965986394557824,0.0,0.0,10.0,10.0,4.761904761904762,4.988662131519273,0.0,0.0,14.0,14.0,6.666666666666668,6.984126984126985,0.0,2.0,29.0,27.0,14.857142857142858,13.469387755102042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4285714285714286,1.4965986394557824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.4285714285714286,1.4965986394557824,0.0,32.95,37.77,4.82,35.474761904761905,2.4045351473922905,37.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,225.0,213.0,123.57142857142857,106.25850340136057,225.0,,,10
1729,3.6319,1,0,Li2TeWO6,Li2 Te1 W1 O6,3.0,74.0,71.0,18.0,18.0,8.0,1.0,90.0,89.0,66.5,29.3,87.0,6.941,183.84,176.899,42.13184,45.435264,15.9994,54.8,3695.0,3640.2,565.384,657.3783999999997,54.8,1.0,16.0,15.0,12.0,5.6,16.0,2.0,6.0,4.0,2.7,1.12,2.0,66.0,162.0,96.0,95.2,35.04,66.0,0.98,3.44,2.46,2.7060000000000004,0.8808,3.44,1.0,2.0,1.0,1.8,0.31999999999999995,2.0,0.0,4.0,4.0,2.8,1.6800000000000002,4.0,0.0,10.0,10.0,1.4,2.24,0.0,0.0,14.0,14.0,1.4,2.52,0.0,1.0,20.0,19.0,7.4,4.24,6.0,0.0,1.0,1.0,0.2,0.32,0.0,0.0,2.0,2.0,1.4,0.8400000000000001,2.0,0.0,6.0,6.0,0.6,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,2.2,0.7600000000000001,2.0,9.105,34.7633333333,25.6583333333,13.86299999999,5.709599999987999,9.105,0.0,0.464,0.464,0.0464,0.08352000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,229.0,217.0,91.1,94.92,12.0,,,1
